State,City,Venue,,Zone,Section,Row,Qty,Price
NY,New York,Madison Square Garden,07/01/24,100 Level,102,8,2,320.9
NY,New York,Madison Square Garden,07/01/24,100 Level,102,18,2,411.39
NY,New York,Madison Square Garden,06/30/24,100 Level,120,18,2,333
NY,New York,Madison Square Garden,06/30/24,100 Level,105,11,4,373.5
NY,New York,Madison Square Garden,06/30/24,100 Level,101,12,2,276.86
NY,New York,Madison Square Garden,06/30/24,200 Level,209,2,2,257.63
NY,New York,Madison Square Garden,06/30/24,100 Level,101,17,2,380.53
NY,New York,Madison Square Garden,06/30/24,100 Level,119,14,2,242.03
NY,New York,Madison Square Garden,06/29/24,Floor,FLR A,14,2,691.56
NY,New York,Madison Square Garden,06/29/24,Floor,FLR A,14,2,569.06
NY,New York,Madison Square Garden,06/29/24,100 Level,102,8,1,321.74
NY,New York,Madison Square Garden,06/28/24,Floor,FLR D,15,1,318.47
NY,New York,Madison Square Garden,06/27/24,Floor,FLR D,15,1,316.52
NY,New York,Madison Square Garden,06/27/24,100 Level,104,5,2,320.13
NY,New York,Madison Square Garden,06/26/24,200 Level,201,1,2,193.64
NY,New York,Madison Square Garden,06/26/24,100 Level,119,14,1,241.25
NY,New York,Madison Square Garden,06/26/24,100 Level,103,18,2,416.36
NY,New York,Madison Square Garden,06/23/24,Lounge,306,2,2,268.43
NY,New York,Madison Square Garden,06/22/24,100 Level,103,11,5,243.59
NY,New York,Madison Square Garden,06/22/24,100 Level,104,5,3,317.76
NY,New York,Madison Square Garden,06/22/24,Floor,FLR D,15,2,316.82
NY,New York,Madison Square Garden,06/20/24,200 Level,212,1,5,183.25
NY,New York,Madison Square Garden,06/20/24,200 Level,202,4,1,184.81
NY,New York,Madison Square Garden,06/20/24,Lounge,301,1,1,134.65
NY,New York,Madison Square Garden,06/19/24,Floor,FLR D,9,2,382.92
NY,New York,Madison Square Garden,06/18/24,100 Level,116,17,1,319.65
NY,New York,Madison Square Garden,06/18/24,100 Level,119,21,1,197.4
NY,New York,Madison Square Garden,06/18/24,100 Level,105,4,1,349.63
NY,New York,Madison Square Garden,06/18/24,Floor,FLR D,9,1,383.77
NY,New York,Madison Square Garden,06/15/24,100 Level,109,6,1,315.48
NY,New York,Madison Square Garden,06/14/24,100 Level,115,8,2,321.19
NY,New York,Madison Square Garden,06/14/24,Lounge,301,1,1,135.41
NY,New York,Madison Square Garden,06/14/24,100 Level,120,14,2,216.73
NY,New York,Madison Square Garden,06/14/24,100 Level,119,21,3,211.5
NY,New York,Madison Square Garden,06/14/24,200 Level,208,14,2,119.47
NY,New York,Madison Square Garden,06/14/24,100 Level,120,11,1,216.83
NY,New York,Madison Square Garden,06/12/24,100 Level,117,9,1,559.1
NY,New York,Madison Square Garden,06/12/24,100 Level,102,15,2,273.17
NY,New York,Madison Square Garden,06/11/24,100 Level,109,6,3,320.42
NY,New York,Madison Square Garden,06/10/24,,E,15,1,421.95
NY,New York,Madison Square Garden,06/10/24,100 Level,115,9,2,319.63
NY,New York,Madison Square Garden,06/09/24,100 Level,103,10,1,246.73
NY,New York,Madison Square Garden,06/09/24,200 Level,212,7,2,176.11
NY,New York,Madison Square Garden,06/09/24,200 Level,222,13,1,158.69
NY,New York,Madison Square Garden,06/08/24,200 Level,212,16,1,157.91
NY,New York,Madison Square Garden,06/07/24,100 Level,106,8,1,321.2
NY,New York,Madison Square Garden,06/07/24,100 Level,107,22,2,511.37
NY,New York,Madison Square Garden,06/07/24,200 Level,208,14,2,223.97
NY,New York,Madison Square Garden,06/07/24,200 Level,208,14,2,126.04
NY,New York,Madison Square Garden,06/07/24,200 Level,208,14,2,191.75
NY,New York,Madison Square Garden,06/07/24,,I,6,2,225
NY,New York,Madison Square Garden,06/06/24,100 Level,117,22,2,335.63
NY,New York,Madison Square Garden,06/05/24,Floor,FLR D,15,4,422.73
NY,New York,Madison Square Garden,06/05/24,100 Level,102,11,2,251.61
NY,New York,Madison Square Garden,06/04/24,200 Level,213,15,2,162.6
NY,New York,Madison Square Garden,06/03/24,200 Level,225,23,1,147.44
NY,New York,Madison Square Garden,06/03/24,100 Level,103,14,2,229.05
NY,New York,Madison Square Garden,06/03/24,100 Level,103,10,6,300.6
NY,New York,Madison Square Garden,06/03/24,100 Level,102,10,2,265.95
NY,New York,Madison Square Garden,06/03/24,100 Level,102,14,2,249.31
NY,New York,Madison Square Garden,06/03/24,100 Level,108,15,2,426.79
NY,New York,Madison Square Garden,06/01/24,200 Level,211,3,1,281.55
NY,New York,Madison Square Garden,06/01/24,,G,8,2,220.5
NY,New York,Madison Square Garden,06/01/24,200 Level,222,23,3,192.86
NY,New York,Madison Square Garden,06/01/24,200 Level,212,18,6,182.87
NY,New York,Madison Square Garden,05/31/24,200 Level,224,19,2,149.4
NY,New York,Madison Square Garden,05/31/24,Floor,FLR D,15,2,844.43
NY,New York,Madison Square Garden,05/31/24,100 Level,101,19,2,422.22
NY,New York,Madison Square Garden,05/31/24,100 Level,119,22,2,539.5
NY,New York,Madison Square Garden,05/31/24,200 Level,226,24,2,173.57
NY,New York,Madison Square Garden,05/31/24,200 Level,224,22,2,187.65
NY,New York,Madison Square Garden,05/31/24,Chase Bridges Barstools,310,BS3,2,176.39
NY,New York,Madison Square Garden,05/31/24,100 Level,106,1,2,592.33
NY,New York,Madison Square Garden,05/31/24,Floor,FLR A,,3,765
NY,New York,Madison Square Garden,05/31/24,100 Level,117,9,6,605.7
NY,New York,Madison Square Garden,05/31/24,100 Level,104,12,2,273.54
NY,New York,Madison Square Garden,05/31/24,Floor,FLR I,6,2,287.1
NY,New York,Madison Square Garden,05/31/24,Floor,FLR D,12,1,475.2
NY,New York,Madison Square Garden,05/31/24,100 Level,108,11,6,528.64
NY,New York,Madison Square Garden,05/31/24,200 Level,227,13,1,217.76
NY,New York,Madison Square Garden,05/31/24,100 Level,103,8,2,280.25
NY,New York,Madison Square Garden,05/31/24,,G,8,2,227.95
NY,New York,Madison Square Garden,05/31/24,200 Level,211,17,2,184.3
NY,New York,Madison Square Garden,05/31/24,100 Level,108,2,1,533.5
NY,New York,Madison Square Garden,05/31/24,200 Level,208,15,4,144
NY,New York,Madison Square Garden,05/31/24,100 Level,103,7,1,363.32
NY,New York,Madison Square Garden,05/31/24,Floor,FLR A,18,6,679.19
NY,New York,Madison Square Garden,05/31/24,100 Level,106,3,7,536.9
NY,New York,Madison Square Garden,05/31/24,100 Level,109,11,3,472.46
NY,New York,Madison Square Garden,05/31/24,100 Level,105,11,7,281.19
NY,New York,Madison Square Garden,05/31/24,100 Level,103,6,2,530.18
NY,New York,Madison Square Garden,05/31/24,100 Level,103,7,2,370.49
NY,New York,Madison Square Garden,05/31/24,200 Level,209,1,2,234.22
NY,New York,Madison Square Garden,05/31/24,200 Level,225,23,3,154.23
NY,New York,Madison Square Garden,05/30/24,100 Level,103,7,2,398.65
NY,New York,Madison Square Garden,05/30/24,100 Level,109,11,3,508.39
NY,New York,Madison Square Garden,05/30/24,200 Level,211,15,2,176.54
NY,New York,Madison Square Garden,05/30/24,,G,7,3,259.22
NY,New York,Madison Square Garden,05/30/24,200 Level,208,4,4,254.53
NY,New York,Madison Square Garden,05/30/24,100 Level,102,14,2,252.9
DC,Washington D.C,Capital One Arena,09/01/24,Upper Concourse,432,J,3,65.3
DC,Washington D.C,Capital One Arena,09/01/24,Main Concourse,113,K,2,176.44
DC,Washington D.C,Capital One Arena,09/01/24,Upper Concourse,411,B,4,57.58
DC,Washington D.C,Capital One Arena,09/01/24,Main Concourse,110,G,1,139.01
DC,Washington D.C,Capital One Arena,09/01/24,Club Concourse,214,D,2,114.74
DC,Washington D.C,Capital One Arena,09/01/24,Floor,1,J,2,374.25
DC,Washington D.C,Capital One Arena,08/31/24,Main Concourse,103,D,2,118.81
DC,Washington D.C,Capital One Arena,08/31/24,Upper Concourse,418,A,3,62.73
DC,Washington D.C,Capital One Arena,08/31/24,Floor,5,E,2,381.12
DC,Washington D.C,Capital One Arena,08/31/24,Main Concourse,120,P,1,231
DC,Washington D.C,Capital One Arena,08/31/24,Floor,6,G,1,179.91
DC,Washington D.C,Capital One Arena,08/30/24,Club Concourse,211,B,1,101.11
DC,Washington D.C,Capital One Arena,08/30/24,Upper Concourse,408,C,2,53.55
DC,Washington D.C,Capital One Arena,08/30/24,Upper Concourse,409,B,3,54.92
DC,Washington D.C,Capital One Arena,08/30/24,Upper Concourse,408,C,2,51.22
DC,Washington D.C,Capital One Arena,08/30/24,Main Concourse,109,R,4,188.62
DC,Washington D.C,Capital One Arena,08/30/24,Main Concourse,108,S,1,98.95
DC,Washington D.C,Capital One Arena,08/30/24,Club Concourse,229,L,1,87.51
DC,Washington D.C,Capital One Arena,08/30/24,Upper Concourse,407,P,1,58.99
DC,Washington D.C,Capital One Arena,08/30/24,Main Concourse,112,D,2,219.08
DC,Washington D.C,Capital One Arena,08/29/24,Floor,5,G,2,247.92
DC,Washington D.C,Capital One Arena,08/28/24,Upper Concourse,432,H,2,61.36
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,102,S,2,120.76
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,120,K,3,190.07
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,103,R,2,212.84
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,120,K,1,197.98
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,110,B,2,167.55
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,103,N,1,101.01
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,108,L,1,103.9
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,120,J,1,201.17
DC,Washington D.C,Capital One Arena,08/28/24,Main Concourse,121,J,1,213.33
DC,Washington D.C,Capital One Arena,08/27/24,Upper Concourse,405,A,2,57.81
DC,Washington D.C,Capital One Arena,08/27/24,Main Concourse,107,N,1,124.65
DC,Washington D.C,Capital One Arena,08/27/24,Main Concourse,111,B,1,234.04
DC,Washington D.C,Capital One Arena,08/27/24,Main Concourse,100,Q,2,233.9
DC,Washington D.C,Capital One Arena,08/27/24,Club Concourse,204,B,1,109.95
DC,Washington D.C,Capital One Arena,08/27/24,Club Concourse,204,B,4,102.25
DC,Washington D.C,Capital One Arena,08/27/24,Upper Concourse,407,P,1,62.58
DC,Washington D.C,Capital One Arena,08/26/24,Main Concourse,111,C,1,236.69
DC,Washington D.C,Capital One Arena,08/26/24,Upper Concourse,415,A,2,81.81
DC,Washington D.C,Capital One Arena,08/26/24,Floor,1,G,1,429.07
DC,Washington D.C,Capital One Arena,08/26/24,Main Concourse,111,B,2,228.36
DC,Washington D.C,Capital One Arena,08/25/24,Main Concourse,101,D,1,175.08
DC,Washington D.C,Capital One Arena,08/25/24,Upper Concourse,401,F,2,81.29
DC,Washington D.C,Capital One Arena,08/25/24,Floor,5,G,2,329.61
DC,Washington D.C,Capital One Arena,08/25/24,Floor,5,G,3,378.83
DC,Washington D.C,Capital One Arena,08/24/24,Club Concourse,214,B,2,131.52
DC,Washington D.C,Capital One Arena,08/24/24,Upper Concourse,409,N,2,58.57
DC,Washington D.C,Capital One Arena,08/24/24,Floor,5,G,1,383.61
DC,Washington D.C,Capital One Arena,08/24/24,Upper Concourse,406,L,2,76.15
DC,Washington D.C,Capital One Arena,08/24/24,Main Concourse,108,C,1,157.29
DC,Washington D.C,Capital One Arena,08/24/24,Main Concourse,104,O,2,115.46
DC,Washington D.C,Capital One Arena,08/23/24,Main Concourse,103,T,3,84.99
DC,Washington D.C,Capital One Arena,08/23/24,Upper Concourse,406,M,2,62.07
DC,Washington D.C,Capital One Arena,08/22/24,Main Concourse,107,F,2,201.36
DC,Washington D.C,Capital One Arena,08/22/24,Main Concourse,120,G,2,192.45
DC,Washington D.C,Capital One Arena,08/22/24,Main Concourse,107,F,2,88.84
DC,Washington D.C,Capital One Arena,08/22/24,Main Concourse,110,A,2,214.91
DC,Washington D.C,Capital One Arena,08/22/24,Upper Concourse,419,A,2,82.54
DC,Washington D.C,Capital One Arena,08/22/24,Main Concourse,108,G,2,84.17
DC,Washington D.C,Capital One Arena,08/21/24,Main Concourse,103,F,3,129.61
DC,Washington D.C,Capital One Arena,08/21/24,Main Concourse,102,T,2,103.65
DC,Washington D.C,Capital One Arena,08/20/24,Floor,5,G,1,447.05
DC,Washington D.C,Capital One Arena,08/20/24,Club Concourse,215,E,1,124.58
DC,Washington D.C,Capital One Arena,08/19/24,Upper Concourse,410,M,2,70.53
DC,Washington D.C,Capital One Arena,08/17/24,Floor,1,O,1,405.69
DC,Washington D.C,Capital One Arena,08/17/24,Main Concourse,106,S,2,122.8
DC,Washington D.C,Capital One Arena,08/16/24,Main Concourse,113,D,4,220.48
DC,Washington D.C,Capital One Arena,08/16/24,Upper Concourse,432,H,4,105.3
DC,Washington D.C,Capital One Arena,08/16/24,Main Concourse,108,K,2,223.9
DC,Washington D.C,Capital One Arena,08/16/24,Main Concourse,111,C,2,209.85
DC,Washington D.C,Capital One Arena,08/15/24,Club Concourse,211,A,2,117.59
DC,Washington D.C,Capital One Arena,08/15/24,Main Concourse,105,P,2,133.56
DC,Washington D.C,Capital One Arena,08/15/24,Upper Concourse,409,,3,76.43
DC,Washington D.C,Capital One Arena,08/15/24,Floor,5,F,1,316.97
DC,Washington D.C,Capital One Arena,08/15/24,Upper Concourse,407,P,1,63.48
DC,Washington D.C,Capital One Arena,08/14/24,Main Concourse,120,O,1,212.42
DC,Washington D.C,Capital One Arena,08/14/24,Club Concourse,218,A,2,134.1
DC,Washington D.C,Capital One Arena,08/14/24,Main Concourse,110,A,2,217.72
DC,Washington D.C,Capital One Arena,08/14/24,Main Concourse,110,B,2,279.26
DC,Washington D.C,Capital One Arena,08/14/24,Main Concourse,111,D,2,210.96
DC,Washington D.C,Capital One Arena,08/14/24,Upper Concourse,433,O,2,104.29
DC,Washington D.C,Capital One Arena,08/13/24,Floor,5,F,2,390.28
DC,Washington D.C,Capital One Arena,08/13/24,Main Concourse,112,E,1,205.17
DC,Washington D.C,Capital One Arena,08/12/24,Floor,5,F,3,294.39
DC,Washington D.C,Capital One Arena,08/10/24,Main Concourse,121,F,1,204.57
DC,Washington D.C,Capital One Arena,08/10/24,Main Concourse,113,E,1,204.54
DC,Washington D.C,Capital One Arena,08/10/24,Club Concourse,204,A,1,125.12
DC,Washington D.C,Capital One Arena,08/10/24,Main Concourse,107,Y,4,135.88
DC,Washington D.C,Capital One Arena,08/07/24,Upper Concourse,411,O,2,75.57
DC,Washington D.C,Capital One Arena,08/07/24,Upper Concourse,411,O,2,140.98
DC,Washington D.C,Capital One Arena,08/07/24,Main Concourse,120,E,2,244.44
DC,Washington D.C,Capital One Arena,08/06/24,Main Concourse,101,A,1,282.84
DC,Washington D.C,Capital One Arena,08/05/24,Main Concourse,107,K,2,128.07
DC,Washington D.C,Capital One Arena,08/05/24,Floor,3,M,1,454.27
DC,Washington D.C,Capital One Arena,08/04/24,Club Concourse,201,K,1,162.98
DC,Washington D.C,Capital One Arena,08/02/24,Club Concourse,215,E,4,231.59
DC,Washington D.C,Capital One Arena,08/02/24,Floor,5,,2,248.73
DC,Washington D.C,Capital One Arena,08/02/24,Club Concourse,228,L,2,135.36
DC,Washington D.C,Capital One Arena,08/02/24,Main Concourse,101,C,2,251.61
DC,Washington D.C,Capital One Arena,08/01/24,Club Concourse,200,F,4,212.82
DC,Washington D.C,Capital One Arena,08/01/24,Floor,3,U,2,480.29
DC,Washington D.C,Capital One Arena,07/31/24,Floor,5,F,1,383.31
DC,Washington D.C,Capital One Arena,07/31/24,Main Concourse,109,S,2,202.62
DC,Washington D.C,Capital One Arena,07/31/24,Floor,5,F,4,418.75
DC,Washington D.C,Capital One Arena,07/31/24,Main Concourse,107,Y,2,132.21
DC,Washington D.C,Capital One Arena,07/31/24,Upper Concourse,404,P,2,144.88
DC,Washington D.C,Capital One Arena,07/30/24,Floor,4,N,1,213.84
DC,Washington D.C,Capital One Arena,07/30/24,Upper Concourse,433,H,1,101.43
DC,Washington D.C,Capital One Arena,07/30/24,Floor,5,F,1,492.19
DC,Washington D.C,Capital One Arena,07/30/24,Main Concourse,112,A,2,281.93
DC,Washington D.C,Capital One Arena,07/30/24,Main Concourse,102,J,2,213.79
DC,Washington D.C,Capital One Arena,07/30/24,Upper Concourse,411,Q,2,67.68
DC,Washington D.C,Capital One Arena,07/30/24,Upper Concourse,432,C,2,126.37
DC,Washington D.C,Capital One Arena,07/30/24,Main Concourse,110,A,1,265.97
DC,Washington D.C,Capital One Arena,07/22/24,Main Concourse,103,H,2,284.36
DC,Washington D.C,Capital One Arena,07/22/24,Main Concourse,109,K,2,245.24
DC,Washington D.C,Capital One Arena,07/22/24,Club Concourse,215,,4,162.41
DC,Washington D.C,Capital One Arena,07/22/24,Upper Concourse,433,K,4,100.56
DC,Washington D.C,Capital One Arena,07/22/24,Club Concourse,229,K,3,165.48
DC,Washington D.C,Capital One Arena,07/22/24,Main Concourse,121,B,2,276.62
DC,Washington D.C,Capital One Arena,07/22/24,Club Concourse,216,E,2,189.91
DC,Washington D.C,Capital One Arena,07/22/24,Main Concourse,110,A,6,283.98
DC,Washington D.C,Capital One Arena,07/22/24,Club Concourse,215,D,4,173.72
DC,Washington D.C,Capital One Arena,07/21/24,Main Concourse,103,G,1,142.69
DC,Washington D.C,Capital One Arena,07/21/24,Main Concourse,120,F,2,282.58
DC,Washington D.C,Capital One Arena,07/21/24,Upper Concourse,408,N,2,68.69
DC,Washington D.C,Capital One Arena,07/21/24,Club Concourse,213,D,2,135.6
DC,Washington D.C,Capital One Arena,07/21/24,Floor,1,Q,2,397.22
DC,Washington D.C,Capital One Arena,07/21/24,Club Concourse,211,A,1,146.45
DC,Washington D.C,Capital One Arena,07/21/24,Main Concourse,100,L,1,240.09
DC,Washington D.C,Capital One Arena,07/16/24,Main Concourse,101,C,2,247.35
DC,Washington D.C,Capital One Arena,07/13/24,Main Concourse,120,D,1,276.28
DC,Washington D.C,Capital One Arena,07/11/24,Upper Concourse,412,P,2,60.74
DC,Washington D.C,Capital One Arena,07/10/24,Floor,5,F,2,519.23
DC,Washington D.C,Capital One Arena,07/10/24,Floor,5,F,2,444.61
DC,Washington D.C,Capital One Arena,07/10/24,Main Concourse,102,E,2,177.91
DC,Washington D.C,Capital One Arena,07/10/24,Main Concourse,111,D,2,370.46
DC,Washington D.C,Capital One Arena,07/10/24,Main Concourse,111,K,4,369.63
DC,Washington D.C,Capital One Arena,07/10/24,Club Concourse,200,F,4,224.75
DC,Washington D.C,Capital One Arena,07/08/24,Main Concourse,105,N,1,181.47
DC,Washington D.C,Capital One Arena,07/08/24,Main Concourse,121,Q,2,222.57
DC,Washington D.C,Capital One Arena,07/06/24,Main Concourse,112,M,2,227.17
DC,Washington D.C,Capital One Arena,07/06/24,Upper Concourse,412,P,1,86.31
DC,Washington D.C,Capital One Arena,07/04/24,Main Concourse,103,T,2,243.78
DC,Washington D.C,Capital One Arena,07/01/24,Floor,5,,1,241
DC,Washington D.C,Capital One Arena,07/01/24,Main Concourse,103,T,2,242.26
DC,Washington D.C,Capital One Arena,06/29/24,Floor,6,G,1,274.61
DC,Washington D.C,Capital One Arena,06/28/24,Club Concourse,228,K,2,255.36
DC,Washington D.C,Capital One Arena,06/27/24,Upper Concourse,412,P,1,81.22
DC,Washington D.C,Capital One Arena,06/26/24,Club Concourse,203,D,2,148.04
DC,Washington D.C,Capital One Arena,06/21/24,Main Concourse,106,O,1,180.47
DC,Washington D.C,Capital One Arena,06/21/24,Upper Concourse,409,P,2,67.28
DC,Washington D.C,Capital One Arena,06/20/24,Main Concourse,121,B,2,346.99
DC,Washington D.C,Capital One Arena,06/20/24,Main Concourse,121,C,1,324.99
DC,Washington D.C,Capital One Arena,06/18/24,Club Concourse,218,B,2,173.33
DC,Washington D.C,Capital One Arena,06/15/24,Main Concourse,111,O,1,354.78
DC,Washington D.C,Capital One Arena,06/09/24,Main Concourse,111,L,2,248.41
DC,Washington D.C,Capital One Arena,06/07/24,Main Concourse,104,F,2,299.74
DC,Washington D.C,Capital One Arena,06/07/24,Floor,6,O,2,167.88
DC,Washington D.C,Capital One Arena,06/07/24,Floor,4,B,2,270.56
DC,Washington D.C,Capital One Arena,06/07/24,Upper Concourse,408,E,3,127.58
DC,Washington D.C,Capital One Arena,06/07/24,Club Concourse,204,D,2,143
DC,Washington D.C,Capital One Arena,06/07/24,Floor,4,N,1,182.86
DC,Washington D.C,Capital One Arena,06/07/24,Main Concourse,105,J,1,159.25
DC,Washington D.C,Capital One Arena,06/07/24,Club Concourse,202,D,2,138.2
DC,Washington D.C,Capital One Arena,06/07/24,Upper Concourse,407,Q,2,74.46
DC,Washington D.C,Capital One Arena,06/06/24,Upper Concourse,407,P,1,79.85
DC,Washington D.C,Capital One Arena,06/06/24,Upper Concourse,432,N,1,148.72
DC,Washington D.C,Capital One Arena,06/04/24,Upper Concourse,405,P,2,74.92
DC,Washington D.C,Capital One Arena,06/04/24,Upper Concourse,409,O,2,89.08
DC,Washington D.C,Capital One Arena,06/03/24,Floor,6,J,1,270.41
DC,Washington D.C,Capital One Arena,06/02/24,Upper Concourse,433,K,2,104.06
DC,Washington D.C,Capital One Arena,06/01/24,Floor,4,B,2,293.04
DC,Washington D.C,Capital One Arena,06/01/24,Main Concourse,102,B,3,287.4
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,210,L,4,374.77
DC,Washington D.C,Capital One Arena,05/31/24,Floor,4,O,1,208.98
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,205,A,2,176.49
DC,Washington D.C,Capital One Arena,05/31/24,Floor,5,,3,256.07
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,104,Y,2,390.55
DC,Washington D.C,Capital One Arena,05/31/24,Floor,6,Q,4,297.36
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,407,Q,2,149.28
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,401,Q,2,164.9
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,412,P,2,133.2
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,410,P,2,95.07
DC,Washington D.C,Capital One Arena,05/31/24,Floor,5,K,2,467.03
DC,Washington D.C,Capital One Arena,05/31/24,Floor,5,,4,497
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,106,E,2,319.68
DC,Washington D.C,Capital One Arena,05/31/24,Floor,6,S,3,236.43
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,102,L,4,175.9
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,406,K,4,138.92
DC,Washington D.C,Capital One Arena,05/31/24,Floor,4,B,2,346.32
DC,Washington D.C,Capital One Arena,05/31/24,Floor,1,Z,2,418.29
DC,Washington D.C,Capital One Arena,05/31/24,Floor,4,S,5,218.12
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,201,B,7,202.2
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,102,A,3,409.16
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,104,R,6,175.68
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,102,M,2,179.75
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,102,P,6,166.44
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,100,N,2,347.64
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,101,Q,2,265.15
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,107,S,2,159.93
DC,Washington D.C,Capital One Arena,05/31/24,Upper Concourse,407,P,4,117
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,112,M,2,264.69
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,106,G,2,168.35
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,203,B,4,156.14
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,205,B,3,156.68
DC,Washington D.C,Capital One Arena,05/31/24,Club Concourse,204,A,3,210.56
DC,Washington D.C,Capital One Arena,05/31/24,Main Concourse,107,R,1,160.15
DC,Washington D.C,Capital One Arena,05/30/24,Club Concourse,228,K,6,151.09
DC,Washington D.C,Capital One Arena,05/30/24,Upper Concourse,407,,4,147.35
DC,Washington D.C,Capital One Arena,05/30/24,Upper Concourse,400,,2,141.52
DC,Washington D.C,Capital One Arena,05/30/24,Main Concourse,102,D,3,204.06
DC,Washington D.C,Capital One Arena,05/30/24,Club Concourse,229,K,6,277.25
DC,Washington D.C,Capital One Arena,05/30/24,Upper Concourse,409,N,6,113.75
DC,Washington D.C,Capital One Arena,05/30/24,Upper Concourse,408,N,4,114.28
DC,Washington D.C,Capital One Arena,05/30/24,Upper Concourse,412,Q,2,78.26
DC,Washington D.C,Capital One Arena,05/30/24,Main Concourse,105,F,2,176.77
NY,Buffalo,KeyBank Center,09/01/24,Floor,FL6,33,1,201.92
NY,Buffalo,KeyBank Center,09/01/24,Upper,307,13,1,103.71
NY,Buffalo,KeyBank Center,09/01/24,Lower,105,12,2,171.39
NY,Buffalo,KeyBank Center,08/31/24,Lower,106,17,2,205.66
NY,Buffalo,KeyBank Center,08/31/24,Floor,FL3,5,1,212.27
NY,Buffalo,KeyBank Center,08/31/24,Lower,103,19,1,143.95
NY,Buffalo,KeyBank Center,08/31/24,Upper,327,2,6,95.07
NY,Buffalo,KeyBank Center,08/30/24,Upper,300,12,2,62.08
NY,Buffalo,KeyBank Center,08/30/24,Lower,123,12,2,228.55
NY,Buffalo,KeyBank Center,08/30/24,Club,217,5,2,106.02
NY,Buffalo,KeyBank Center,08/30/24,Lower,123,12,2,153.19
NY,Buffalo,KeyBank Center,08/30/24,Upper,306,7,2,160.71
NY,Buffalo,KeyBank Center,08/30/24,Upper,303,13,2,112.36
NY,Buffalo,KeyBank Center,08/30/24,Lower,120,2,2,233.79
NY,Buffalo,KeyBank Center,08/30/24,Upper,307,11,2,74.15
NY,Buffalo,KeyBank Center,08/29/24,Floor,FL4,26,3,218.12
NY,Buffalo,KeyBank Center,08/28/24,Lower,103,9,2,170.07
NY,Buffalo,KeyBank Center,08/28/24,Floor,FL3,2,1,501.14
NY,Buffalo,KeyBank Center,08/28/24,Upper,327,5,4,76.46
NY,Buffalo,KeyBank Center,08/28/24,Floor,FL5,32,2,207.99
NY,Buffalo,KeyBank Center,08/28/24,Lower,103,8,2,184.34
NY,Buffalo,KeyBank Center,08/28/24,Floor,FL2,21,1,333.9
NY,Buffalo,KeyBank Center,08/26/24,Floor,FL2,19,2,547.87
NY,Buffalo,KeyBank Center,08/26/24,Lower,106,1,2,315.83
NY,Buffalo,KeyBank Center,08/24/24,Club,216,6,2,277.69
NY,Buffalo,KeyBank Center,08/24/24,Floor,FL2,1,1,504.17
NY,Buffalo,KeyBank Center,08/24/24,Lower,101,16,1,129.61
NY,Buffalo,KeyBank Center,08/24/24,Lower,101,15,1,131.59
NY,Buffalo,KeyBank Center,08/24/24,Floor,FL6,31,2,244.36
NY,Buffalo,KeyBank Center,08/23/24,Floor,FL5,25,2,278.34
NY,Buffalo,KeyBank Center,08/22/24,Club,204,2,2,141.53
NY,Buffalo,KeyBank Center,08/22/24,Lower,122,22,3,155.61
NY,Buffalo,KeyBank Center,08/21/24,Upper,300,12,2,140.98
NY,Buffalo,KeyBank Center,08/21/24,Floor,FL6,40,2,293.5
NY,Buffalo,KeyBank Center,08/21/24,Lower,117,22,2,286.3
NY,Buffalo,KeyBank Center,08/21/24,Lower,105,22,2,288.1
NY,Buffalo,KeyBank Center,08/21/24,Upper,300,14,2,146.42
NY,Buffalo,KeyBank Center,08/20/24,Lower,119,4,2,290.55
NY,Buffalo,KeyBank Center,08/19/24,Floor,FL3,23,4,447.05
